r,light_pl_475,light_pl_814,light_pl_160,light_comp_475,light_comp_814,light_comp_160
0.9,0.07222878718561239,0.14205337552350747,3.311719841257786,0.07244219440167717,0.1412864365465761,3.2968734787780964
0.91,0.07120063434900226,0.14001591531639102,3.262602150267956,0.07143428629310464,0.1392258336106789,3.24593578364495
0.92,0.07019685099611289,0.13802885409423596,3.2147637155927886,0.07045032680316751,0.13721584232944595,3.196286629819479
0.93,0.06921650635610002,0.13609012652737965,3.168143454715416,0.06948936874093853,0.1352544237132374,3.1478769631305625
0.9400000000000001,0.06825868923487069,0.13419771089691068,3.1226922466060394,0.06855048455053936,0.13333958241687288,3.1006629527108562
0.9500000000000001,0.06732250677633964,0.1323496274030343,3.0783699728587286,0.06763276564933852,0.1314693643614493,3.0546049478366832
0.96,0.06640712517099348,0.13054404223128666,3.0351364617156245,0.06673536677213197,0.12964195764759165,3.0096636341575596
0.97,0.06551179341135814,0.12877932326323724,2.992952299622108,0.06585753192733994,0.12785574651658796,2.9658003880169774
0.98,0.06463578265295096,0.12705388550164545,2.9517785365403535,0.06499852837763193,0.12610916139222286,2.92297714278895
0.99,0.06377837843811233,0.12536617512760156,2.911576777641113,0.06415763819956195,0.12440066340633145,2.8811564444397453
1.0,0.06293890112550313,0.12371472131971746,2.8723090731039242,0.06333417915296276,0.12272879624443045,2.8403013441772287
1.01,0.062116725533465936,0.12209818360273988,2.8339382649158065,0.06252752470518211,0.12109223357812218,2.800375773094774
1.02,0.06131124477313644,0.12051526028175097,2.7964305078020604,0.06173706709067159,0.11948968751471827,2.7613472463466664
1.03,0.060521863390151934,0.11896467360499555,2.7597561193818385,0.06096221029408821,0.11791989378171515,2.7231876729275366
1.04,0.05974801275877958,0.11744520834527689,2.7238859655625123,0.06020238608049176,0.11638164972903951,2.685869386555823
1.05,0.05898917439027622,0.11595576759160808,2.6887914947412423,0.0594570782796207,0.11487386926397872,2.649365183176025
1.06,0.05824484737667538,0.11449529167475456,2.6544446662535925,0.058725788865172365,0.11339550302315902,2.6136482470147704
1.07,0.05751454004874053,0.11306273987985249,2.6208179709586026,0.05800802926536898,0.1119455203709564,2.5786921748383955
1.08,0.05679777949272209,0.11165711412825097,2.5878844065590143,0.0573033301591151,0.11052293275108668,2.544470956091468
